3 4492 4266
10620 4716 12348 94680 4464
hub : 305346, 677, 10181, 59.95, 206400, 2
economy : 6000487031, 189, 2, [305346, 215821]
economy : 5522210346, 105, 2, [305346, 215821]
business : 1952395718, 113, 2, [305346, 215821]
economy : 5519190078, 78, 2, [305346, 215821]
economy : 3695059690, 173, 1, [305346, 215821]
business : 5082583763, 175, 1, [305346, 215821]
economy : 9807809737, 176, 4, [305346, 215821]
business : 7529910723, 173, 1, [305346, 215821]
business : 4723752376, 95, 3, [305346, 215821]
economy : 2495511204, 159, 2, [305346, 215821]
economy : 1172984007, 158, 2, [305346, 215821]
economy : 6169779542, 166, 1, [305346, 215821]
first : 6395856189, 185, 3, [305346, 215821]
economy : 7942199256, 182, 1, [305346, 215821]
economy : 4689616324, 93, 4, [305346, 215821]
economy : 4515549675, 51, 10, [305346, 215821]
economy : 2797517428, 59, 3, [305346, 215821]
business : 4307006074, 106, 0, [305346, 215821]
economy : 1136347376, 40, 1, [305346, 215821]
business : 3329700762, 194, 1, [305346, 215821]
economy : 6263843542, 109, 1, [305346, 215821]
economy : 8290034490, 182, 1, [305346, 215821]
economy : 7231477110, 115, 5, [305346, 215821]
economy : 3279665916, 66, 2, [305346, 215821]
economy : 8605434942, 115, 1, [305346, 215821]
business : 1401175901, 141, 1, [305346, 215821]
economy : 5550323033, 162, 1, [305346, 215821]
economy : 4257326060, 70, 1, [305346, 215821]
economy : 5078935820, 159, 0, [305346, 215821]
economy : 1138383444, 130, 0, [305346, 215821]
economy : 5050324409, 139, 4, [305346, 215821]
economy : 7029301135, 160, 4, [305346, 215821]
economy : 1948352657, 153, 1, [305346, 215821]
economy : 5666409168, 59, 8, [305346, 215821]
business : 2323690457, 134, 9, [305346, 215821]
economy : 8316730076, 55, 1, [305346, 215821]
economy : 3892331495, 50, 2, [305346, 215821]
economy : 4927526412, 98, 7, [305346, 215821]
economy : 8804433350, 82, 1, [305346, 215821]
economy : 6125482225, 48, 2, [305346, 215821]
business : 9589818368, 98, 1, [305346, 215821]
economy : 1548535804, 173, 1, [305346, 215821]
business : 5987504190, 86, 1, [305346, 215821]
economy : 3829695082, 121, 1, [305346, 215821]
economy : 8100443661, 47, 3, [305346, 215821]
business : 8551619794, 146, 3, [305346, 215821]
business : 3592735232, 40, 2, [305346, 215821]
economy : 4287681937, 189, 8, [305346, 215821]
business : 1281122023, 74, 2, [305346, 215821]
economy : 7302924547, 156, 1, [305346, 215821]
economy : 1378062536, 41, 0, [305346, 215821]
economy : 3124675169, 117, 4, [305346, 215821]
economy : 4845301987, 93, 0, [305346, 215821]
business : 5737514097, 176, 2, [305346, 215821]
economy : 3122387758, 173, 0, [305346, 215821]
economy : 1846233331, 149, 2, [305346, 215821]
business : 6170461914, 120, 3, [305346, 215821]
economy : 6560825546, 48, 2, [305346, 215821]
economy : 9763033758, 171, 3, [305346, 215821]
economy : 5325038710, 76, 1, [305346, 215821]
economy : 2513830204, 137, 1, [305346, 215821]
economy : 9742201089, 150, 8, [305346, 215821]
economy : 6393688439, 51, 1, [305346, 215821]
economy : 4405508600, 73, 1, [305346, 215821]
economy : 2408566805, 48, 2, [305346, 215821]
economy : 3220959504, 135, 2, [305346, 215821]
economy : 2552971056, 94, 4, [305346, 215821]
economy : 1985003579, 144, 0, [305346, 215821]
business : 1510132666, 105, 1, [305346, 215821]
economy : 9002789182, 88, 1, [305346, 215821]
economy : 7803892586, 173, 1, [305346, 215821]
economy : 5535639639, 124, 5, [305346, 215821]
economy : 3947629605, 60, 2, [305346, 215821]
economy : 5886376653, 129, 1, [305346, 215821]
business : 6551915395, 48, 4, [305346, 215821]
business : 6619079163, 115, 9, [305346, 215821]
business : 4090612637, 131, 0, [305346, 215821]
business : 9587597903, 108, 1, [305346, 215821]
economy : 8426814270, 138, 1, [305346, 215821]
economy : 9994873240, 194, 1, [305346, 215821]
business : 8772332632, 142, 2, [305346, 215821]
business : 5739523575, 55, 2, [305346, 215821]
business : 2218563994, 166, 1, [305346, 215821]
business : 2305405377, 174, 1, [305346, 215821]
economy : 4353303244, 121, 0, [305346, 215821]
economy : 6188563037, 170, 2, [305346, 215821]
economy : 1739411679, 65, 1, [305346, 215821]
economy : 8200243806, 177, 1, [305346, 215821]
first : 7527332407, 174, 2, [305346, 215821]
business : 5279606957, 112, 4, [305346, 215821]
economy : 3979987096, 91, 1, [305346, 215821]
economy : 5593155335, 77, 3, [305346, 215821]
business : 8824351967, 60, 1, [305346, 215821]
economy : 4541781068, 40, 0, [305346, 215821]
business : 1306137968, 134, 2, [305346, 215821]
business : 1259669477, 78, 2, [305346, 215821]
business : 1911873629, 67, 0, [305346, 215821]
economy : 3803129760, 167, 1, [305346, 215821]
economy : 8355080911, 135, 4, [305346, 215821]
economy : 7369325999, 77, 2, [305346, 215821]
economy : 8178912786, 177, 1, [305346, 215821]
economy : 3135135716, 75, 4, [305346, 215821]
economy : 5936641742, 171, 3, [305346, 215821]
economy : 2201069558, 135, 2, [305346, 215821]
economy : 3330359604, 98, 1, [305346, 215821]
business : 6267251436, 125, 1, [305346, 215821]
economy : 1606581989, 144, 8, [305346, 215821]
business : 3668115280, 102, 0, [305346, 215821]
business : 3936439646, 61, 9, [305346, 215821]
economy : 4972820361, 129, 4, [305346, 215821]
economy : 9397582072, 60, 4, [305346, 215821]
economy : 6718200012, 168, 2, [305346, 215821]
business : 6193153361, 83, 1, [305346, 215821]
business : 1752680185, 130, 10, [305346, 215821]
economy : 2505889587, 114, 2, [305346, 215821]
economy : 7573845475, 179, 1, [305346, 215821]
economy : 2675247602, 99, 4, [305346, 215821]
business : 9738492020, 95, 9, [305346, 215821]
economy : 6732738029, 76, 1, [305346, 215821]
economy : 6841664118, 69, 1, [305346, 215821]
economy : 2216293788, 78, 2, [305346, 215821]
first : 4593157751, 190, 2, [305346, 215821]
business : 8496472484, 65, 1, [305346, 215821]
economy : 5837511137, 111, 0, [305346, 215821]
economy : 9102255367, 58, 1, [305346, 215821]
economy : 7366947819, 172, 3, [305346, 215821]
economy : 1708760029, 198, 10, [305346, 215821]
business : 5579811694, 64, 1, [305346, 215821]
economy : 2311754411, 190, 3, [305346, 215821]
business : 7583433844, 129, 2, [305346, 215821]
economy : 6851053640, 60, 1, [305346, 215821]
economy : 7180728885, 147, 1, [305346, 215821]
economy : 8896491941, 145, 1, [305346, 215821]
business : 1686020346, 146, 0, [305346, 215821]
business : 8865363980, 87, 2, [305346, 215821]
business : 2641939750, 96, 2, [305346, 215821]
economy : 1161713636, 75, 2, [305346, 215821]
economy : 5733761002, 197, 1, [305346, 215821]
economy : 8972297979, 131, 1, [305346, 215821]
economy : 4893447150, 65, 0, [305346, 215821]
first : 9503812693, 195, 0, [305346, 215821]
economy : 6127093093, 74, 3, [305346, 215821]
economy : 6422512644, 58, 2, [305346, 215821]
business : 8162989912, 92, 2, [305346, 215821]
economy : 2957191626, 188, 1, [305346, 215821]
business : 7043561786, 155, 2, [305346, 215821]
economy : 3048733910, 152, 1, [305346, 215821]
business : 4031594479, 104, 0, [305346, 215821]
business : 8662824210, 40, 3, [305346, 215821]
economy : 8726141034, 62, 2, [305346, 215821]
economy : 5165170417, 84, 0, [305346, 215821]
economy : 8771319269, 129, 1, [305346, 215821]
business : 3370312997, 112, 10, [305346, 215821]
business : 6706161175, 49, 1, [305346, 215821]
economy : 6743690859, 106, 2, [305346, 215821]
first : 6424956039, 160, 2, [305346, 215821]
economy : 5341200291, 153, 1, [305346, 215821]
economy : 9676202163, 176, 1, [305346, 215821]
first : 5460942502, 172, 3, [305346, 215821]
first : 5872091689, 60, 2, [305346, 215821]
economy : 8258403265, 186, 0, [305346, 215821]
business : 3607475736, 158, 3, [305346, 215821]
economy : 3818550210, 178, 1, [305346, 215821]
economy : 1069089240, 41, 2, [305346, 215821]
business : 1402651354, 151, 3, [305346, 215821]
economy : 5139476356, 56, 3, [305346, 215821]
economy : 9354250788, 131, 1, [305346, 215821]
economy : 3683311740, 95, 1, [305346, 215821]
business : 6848542163, 65, 1, [305346, 215821]
economy : 5543468549, 76, 1, [305346, 215821]
economy : 5007914882, 138, 3, [305346, 215821]
first : 7226848910, 115, 1, [305346, 215821]
business : 9742354861, 165, 0, [305346, 215821]
economy : 3989970778, 129, 2, [305346, 215821]
economy : 7053840660, 140, 3, [305346, 215821]
business : 7225964594, 148, 2, [305346, 215821]
economy : 1329384178, 128, 8, [305346, 215821]
economy : 4247271421, 152, 2, [305346, 215821]
economy : 2182847993, 87, 3, [305346, 215821]
business : 4092181256, 143, 0, [305346, 215821]
economy : 5390917942, 125, 1, [305346, 215821]
economy : 1198212050, 97, 2, [305346, 215821]
economy : 1177224478, 186, 1, [305346, 215821]
economy : 6980975816, 88, 1, [305346, 215821]
business : 1136853607, 56, 1, [305346, 215821]
business : 5014691309, 90, 2, [305346, 215821]
economy : 2174152421, 85, 0, [305346, 215821]
economy : 5387544529, 62, 0, [305346, 215821]
economy : 4447361217, 144, 1, [305346, 215821]
economy : 9525154977, 59, 1, [305346, 215821]
economy : 6087333957, 149, 5, [305346, 215821]
economy : 1090604457, 116, 7, [305346, 215821]
economy : 8258418944, 160, 1, [305346, 215821]
business : 6581720306, 194, 0, [305346, 215821]
economy : 3235925534, 81, 2, [305346, 215821]
economy : 4831531427, 85, 3, [305346, 215821]
economy : 9974267093, 161, 2, [305346, 215821]
economy : 6560309533, 43, 4, [305346, 215821]
economy : 2456939214, 87, 1, [305346, 215821]
economy : 8925170473, 79, 0, [305346, 215821]
business : 3031757567, 41, 1, [305346, 215821]
economy : 4268272962, 179, 1, [305346, 215821]
business : 7951454000, 46, 0, [305346, 215821]
economy : 4172862440, 48, 1, [305346, 215821]
economy : 9307968210, 40, 1, [305346, 215821]
economy : 9703548868, 83, 1, [305346, 215821]
economy : 1952731361, 151, 2, [305346, 215821]
economy : 8000100807, 174, 0, [305346, 215821]
business : 7136356524, 162, 0, [305346, 215821]
economy : 2830193438, 163, 1, [305346, 215821]
economy : 6941370136, 114, 0, [305346, 215821]
economy : 7984417054, 125, 3, [305346, 215821]
business : 6623829902, 191, 1, [305346, 215821]
economy : 8233170918, 194, 2, [305346, 215821]
economy : 2291390473, 147, 3, [305346, 215821]
economy : 3456913778, 70, 4, [305346, 215821]
economy : 9477704256, 159, 2, [305346, 215821]
business : 7112172851, 91, 7, [305346, 215821]
economy : 3309519704, 120, 1, [305346, 215821]
economy : 4959808995, 91, 1, [305346, 215821]
business : 4548554528, 123, 2, [305346, 215821]
economy : 1758012080, 116, 1, [305346, 215821]
economy : 2950457251, 179, 6, [305346, 215821]
economy : 7555578351, 119, 4, [305346, 215821]
economy : 4631255110, 73, 1, [305346, 215821]
economy : 9621113260, 60, 2, [305346, 215821]
economy : 5044752710, 71, 6, [305346, 215821]
economy : 6230992521, 162, 7, [305346, 215821]
economy : 9834158014, 141, 1, [305346, 215821]
economy : 2845471485, 82, 2, [305346, 215821]
economy : 5173435906, 101, 0, [305346, 215821]
business : 3445818943, 55, 0, [305346, 215821]
economy : 8976979592, 135, 4, [305346, 215821]
business : 7836695023, 47, 0, [305346, 215821]
economy : 2975735769, 200, 3, [305346, 215821]
business : 4874875379, 177, 2, [305346, 215821]
first : 2040076764, 78, 3, [305346, 215821]
economy : 6204796964, 85, 0, [305346, 215821]
economy : 7369991814, 99, 1, [305346, 215821]
economy : 5168952483, 58, 1, [305346, 215821]
economy : 7880055074, 74, 3, [305346, 215821]
business : 6292042563, 41, 0, [305346, 215821]
economy : 9362591086, 67, 5, [305346, 215821]
economy : 7301223250, 177, 1, [305346, 215821]
economy : 8820309224, 184, 0, [305346, 215821]
business : 8054653466, 53, 0, [305346, 215821]
economy : 7716271625, 138, 1, [305346, 215821]
economy : 5095573428, 161, 2, [305346, 215821]
economy : 9273557894, 127, 2, [305346, 215821]
economy : 5916577805, 128, 2, [305346, 215821]
business : 1607980829, 85, 1, [305346, 215821]
economy : 4924414906, 197, 2, [305346, 215821]
business : 6479552296, 85, 1, [305346, 215821]
economy : 7352272808, 148, 3, [305346, 215821]
economy : 2719437654, 171, 2, [305346, 215821]
economy : 6003187746, 178, 1, [305346, 215821]
economy : 8281149923, 75, 3, [305346, 215821]
economy : 2654162518, 49, 6, [305346, 215821]
economy : 2196704613, 80, 5, [305346, 215821]
business : 6139978265, 198, 2, [305346, 215821]
economy : 3787526892, 73, 4, [305346, 215821]
economy : 1616841549, 99, 1, [305346, 215821]
economy : 8140126680, 141, 4, [305346, 215821]
economy : 4059323449, 145, 1, [305346, 215821]
economy : 3875298352, 159, 1, [305346, 215821]
economy : 5973490018, 80, 4, [305346, 215821]
economy : 5490576698, 103, 2, [305346, 215821]
economy : 6566495420, 161, 3, [305346, 215821]
economy : 1865580568, 140, 0, [305346, 215821]
economy : 6294175768, 184, 4, [305346, 215821]
business : 3053840339, 117, 0, [305346, 215821]
economy : 9196986244, 114, 1, [305346, 215821]
business : 5261253475, 48, 9, [305346, 215821]
economy : 9815184001, 58, 0, [305346, 215821]
economy : 8016618825, 87, 1, [305346, 215821]
economy : 2430923619, 62, 1, [305346, 215821]
economy : 9937046375, 98, 1, [305346, 215821]
economy : 6132558642, 113, 9, [305346, 215821]
business : 3213681429, 56, 0, [305346, 215821]
economy : 2200742170, 78, 1, [305346, 215821]
economy : 3690034521, 75, 0, [305346, 215821]
economy : 1798848235, 166, 0, [305346, 215821]
business : 6210822598, 157, 1, [305346, 215821]
economy : 3004668427, 193, 1, [305346, 215821]
economy : 5203548208, 128, 5, [305346, 215821]
economy : 8678685732, 107, 1, [305346, 215821]
economy : 9535729064, 98, 2, [305346, 215821]
economy : 5858546110, 175, 2, [305346, 215821]
business : 9404754214, 135, 1, [305346, 215821]
economy : 2402111087, 187, 2, [305346, 215821]
economy : 4092775985, 188, 2, [305346, 215821]
economy : 6320514214, 190, 1, [305346, 215821]
economy : 1159481265, 157, 1, [305346, 215821]
economy : 3973816366, 165, 1, [305346, 215821]
business : 4765659785, 106, 0, [305346, 215821]
economy : 3710329830, 150, 5, [305346, 215821]
economy : 9393353585, 195, 1, [305346, 215821]
economy : 9807264954, 67, 1, [305346, 215821]
economy : 3220470024, 106, 2, [305346, 215821]
economy : 2654322881, 53, 2, [305346, 215821]
business : 6637391658, 120, 3, [305346, 215821]
economy : 9091840249, 63, 0, [305346, 215821]
economy : 5236775872, 113, 2, [305346, 215821]
economy : 1234748309, 154, 1, [305346, 215821]
business : 9546961752, 69, 3, [305346, 215821]
economy : 7156650847, 88, 9, [305346, 215821]
economy : 8554751180, 181, 10, [305346, 215821]
economy : 4270323476, 141, 1, [305346, 215821]
business : 3871558029, 102, 2, [305346, 215821]
business : 3179890284, 70, 0, [305346, 215821]
business : 1914689740, 66, 2, [305346, 215821]
economy : 3906547316, 54, 1, [305346, 215821]
economy : 6906012623, 150, 1, [305346, 215821]
economy : 7942488805, 124, 7, [305346, 215821]
economy : 7717025479, 176, 0, [305346, 215821]
economy : 2852976686, 198, 0, [305346, 215821]
economy : 8208671371, 73, 0, [305346, 215821]
economy : 2881695292, 162, 1, [305346, 215821]
economy : 9277733103, 193, 2, [305346, 215821]
business : 4444600596, 69, 1, [305346, 215821]
economy : 3429102576, 187, 2, [305346, 215821]
economy : 2372873459, 102, 1, [305346, 215821]
economy : 5179426587, 61, 6, [305346, 215821]
economy : 9725831764, 107, 5, [305346, 215821]
economy : 5194365282, 74, 4, [305346, 215821]
business : 7650798366, 196, 5, [305346, 215821]
economy : 5385582121, 46, 3, [305346, 215821]
business : 4160400767, 87, 0, [305346, 215821]
economy : 9749894857, 111, 1, [305346, 215821]
business : 3345862282, 102, 3, [305346, 215821]
economy : 5005559039, 49, 2, [305346, 215821]
economy : 6046835772, 87, 1, [305346, 215821]
economy : 1929639833, 82, 3, [305346, 215821]
economy : 7350281611, 161, 9, [305346, 215821]
economy : 1815129072, 47, 1, [305346, 215821]
economy : 1593992565, 64, 2, [305346, 215821]
business : 6324148866, 116, 3, [305346, 215821]
economy : 4542143911, 59, 1, [305346, 215821]
business : 4592040847, 90, 9, [305346, 215821]
economy : 7592836855, 187, 1, [305346, 215821]
economy : 3005512281, 122, 1, [305346, 215821]
economy : 8483879441, 63, 1, [305346, 215821]
economy : 3379034857, 90, 10, [305346, 215821]
economy : 9343036828, 167, 1, [305346, 215821]
economy : 7069116162, 66, 1, [305346, 215821]
economy : 9650913496, 168, 4, [305346, 215821]
economy : 3534817696, 93, 2, [305346, 215821]
economy : 8524085959, 51, 1, [305346, 215821]
business : 3192869101, 61, 0, [305346, 215821]
economy : 6533696961, 175, 1, [305346, 215821]
economy : 4080266693, 120, 5, [305346, 215821]
economy : 6927548871, 185, 2, [305346, 215821]
economy : 9403537944, 97, 3, [305346, 215821]
business : 4873189203, 87, 1, [305346, 215821]
economy : 6717153404, 52, 0, [305346, 215821]
economy : 7228970149, 98, 0, [305346, 215821]
economy : 3659885853, 92, 8, [305346, 215821]
luxury : 6482816024, 115, 3, [305346, 215821]
economy : 7096453901, 162, 2, [305346, 215821]
economy : 5457310201, 142, 2, [305346, 215821]
business : 3919796917, 41, 4, [305346, 215821]
economy : 5450131970, 54, 1, [305346, 215821]
business : 1252938155, 100, 4, [305346, 215821]
economy : 2201380013, 162, 0, [305346, 215821]
economy : 8466064441, 180, 1, [305346, 215821]
economy : 8621345562, 107, 3, [305346, 215821]
economy : 3252766998, 78, 1, [305346, 215821]
business : 8254812416, 133, 3, [305346, 215821]
economy : 1401300128, 115, 0, [305346, 215821]
business : 7628553816, 132, 2, [305346, 215821]
economy : 8620468328, 57, 2, [305346, 215821]
economy : 6554980369, 183, 0, [305346, 215821]
business : 2848439901, 146, 0, [305346, 215821]
business : 1757903323, 161, 0, [305346, 215821]
business : 6882866315, 169, 2, [305346, 215821]
business : 4492126955, 78, 9, [305346, 215821]
economy : 7195226447, 96, 2, [305346, 215821]
economy : 9941369937, 130, 5, [305346, 215821]
economy : 3534314000, 40, 4, [305346, 215821]
economy : 7436234047, 143, 1, [305346, 215821]
economy : 1395842356, 51, 1, [305346, 215821]
business : 7005338300, 44, 2, [305346, 215821]
economy : 9985567365, 71, 1, [305346, 215821]
economy : 5153628955, 186, 1, [305346, 215821]
business : 4924199600, 168, 1, [305346, 215821]
business : 3226464990, 113, 3, [305346, 215821]
business : 4550861202, 101, 7, [305346, 215821]
business : 1955520175, 141, 2, [305346, 215821]
economy : 7865547726, 198, 0, [305346, 215821]
economy : 4331598908, 199, 10, [305346, 215821]
business : 5412113643, 121, 4, [305346, 215821]
economy : 3353434631, 179, 5, [305346, 215821]
business : 9707108277, 107, 0, [305346, 215821]
economy : 4615835876, 197, 0, [305346, 215821]
economy : 4270423249, 96, 2, [305346, 215821]
economy : 8437236064, 123, 3, [305346, 215821]
economy : 4326635639, 104, 1, [305346, 215821]
economy : 2170441594, 157, 4, [305346, 215821]
business : 8673961238, 44, 4, [305346, 215821]
economy : 8173280760, 67, 1, [305346, 215821]
economy : 1515558452, 43, 9, [305346, 215821]
economy : 1473506533, 192, 1, [305346, 215821]
economy : 7412067539, 48, 3, [305346, 215821]
business : 2596907291, 120, 2, [305346, 215821]
economy : 1500204279, 68, 2, [305346, 215821]
economy : 5637968158, 66, 3, [305346, 215821]
economy : 4447267779, 59, 10, [305346, 215821]
economy : 7809488550, 94, 8, [305346, 215821]
economy : 6522979792, 118, 0, [305346, 215821]
economy : 7235161900, 191, 2, [305346, 215821]
economy : 4710757848, 65, 1, [305346, 215821]
economy : 9212999247, 138, 1, [305346, 215821]
business : 2690638545, 42, 0, [305346, 215821]
economy : 8893873932, 69, 1, [305346, 215821]
economy : 5100458157, 143, 2, [305346, 215821]
economy : 1272292541, 109, 8, [305346, 215821]
business : 6699204924, 89, 1, [305346, 215821]
business : 2121437629, 196, 0, [305346, 215821]
economy : 8868130040, 96, 1, [305346, 215821]
business : 1972161987, 134, 1, [305346, 215821]
business : 3016438705, 173, 2, [305346, 215821]
economy : 7395226583, 60, 10, [305346, 215821]
economy : 5836004722, 170, 0, [305346, 215821]
business : 8884260590, 173, 4, [305346, 215821]
business : 6796206879, 155, 0, [305346, 215821]
economy : 5942793025, 72, 0, [305346, 215821]
economy : 5165210934, 180, 2, [305346, 215821]
business : 5954909526, 155, 2, [305346, 215821]
first : 7859806080, 130, 4, [305346, 215821]
business : 1134520599, 49, 6, [305346, 215821]
business : 1083196825, 168, 2, [305346, 215821]
business : 2888035949, 127, 0, [305346, 215821]
economy : 4125311033, 125, 1, [305346, 215821]
economy : 8469262189, 193, 9, [305346, 215821]
economy : 4575941558, 104, 1, [305346, 215821]
business : 8948255832, 166, 1, [305346, 215821]
economy : 2298715020, 85, 0, [305346, 215821]
business : 9011249375, 111, 3, [305346, 215821]
business : 7560793929, 179, 2, [305346, 215821]
economy : 1220673767, 138, 1, [305346, 215821]
economy : 6267764391, 167, 2, [305346, 215821]
economy : 4819987659, 62, 1, [305346, 215821]
business : 7862732293, 123, 1, [305346, 215821]
economy : 3628856418, 161, 1, [305346, 215821]
economy : 6319048985, 64, 5, [305346, 215821]
economy : 9726185585, 134, 2, [305346, 215821]
business : 4237553443, 184, 0, [305346, 215821]
economy : 8718887251, 185, 10, [305346, 215821]
economy : 4001734815, 43, 0, [305346, 215821]
economy : 8151649317, 101, 0, [305346, 215821]
economy : 7271244121, 115, 0, [305346, 215821]
economy : 8021991522, 182, 0, [305346, 215821]
economy : 3012341502, 143, 2, [305346, 215821]
economy : 9400298268, 187, 2, [305346, 215821]
business : 2259664750, 137, 2, [305346, 215821]
economy : 6922355838, 58, 1, [305346, 215821]
economy : 9460745086, 45, 3, [305346, 215821]
economy : 4582571293, 126, 1, [305346, 215821]
economy : 6848058075, 59, 2, [305346, 215821]
economy : 9023287555, 111, 3, [305346, 215821]
economy : 9638807852, 175, 5, [305346, 215821]
business : 2620643120, 83, 4, [305346, 215821]
economy : 9113389167, 141, 1, [305346, 215821]
economy : 7622565084, 102, 2, [305346, 215821]
economy : 1300896816, 45, 3, [305346, 215821]
business : 3341117498, 170, 2, [305346, 215821]
economy : 9574349015, 77, 0, [305346, 215821]
economy : 1352584187, 118, 0, [305346, 215821]
business : 7995599140, 104, 3, [305346, 215821]
economy : 4720146663, 88, 3, [305346, 215821]
economy : 3067841034, 188, 2, [305346, 215821]
economy : 3185538010, 57, 1, [305346, 215821]
economy : 7171700814, 80, 0, [305346, 215821]
economy : 1584431481, 178, 2, [305346, 215821]
economy : 3685798324, 75, 0, [305346, 215821]
business : 8642020845, 118, 2, [305346, 215821]
economy : 1485340188, 76, 0, [305346, 215821]
economy : 8309665822, 189, 1, [305346, 215821]
business : 2286840000, 136, 0, [305346, 215821]
economy : 7233794304, 101, 1, [305346, 215821]
economy : 3591664296, 184, 4, [305346, 215821]
business : 1825289436, 152, 1, [305346, 215821]
economy : 9375940097, 135, 2, [305346, 215821]
business : 8675431301, 188, 1, [305346, 215821]
economy : 7779216966, 56, 0, [305346, 215821]
economy : 6290523583, 111, 0, [305346, 215821]
business : 2003943473, 87, 2, [305346, 215821]
economy : 6983972934, 138, 0, [305346, 215821]
economy : 7751705660, 133, 1, [305346, 215821]
economy : 3930002231, 103, 2, [305346, 215821]
business : 7025015106, 91, 0, [305346, 215821]
economy : 1051645190, 64, 3, [305346, 215821]
business : 8118401939, 69, 3, [305346, 215821]
economy : 2902793148, 106, 2, [305346, 215821]
economy : 7904253920, 87, 4, [305346, 215821]
economy : 8553911069, 47, 1, [305346, 215821]
economy : 5361583416, 183, 1, [305346, 215821]
economy : 8947320626, 89, 4, [305346, 215821]
economy : 6319386801, 132, 2, [305346, 215821]
business : 5590481042, 74, 4, [305346, 215821]
economy : 9297770782, 123, 1, [305346, 215821]
business : 8445638039, 45, 3, [305346, 215821]
business : 3316129512, 46, 2, [305346, 215821]
first : 7083689337, 169, 1, [305346, 215821]
economy : 8163158209, 45, 7, [305346, 215821]
economy : 7189724636, 174, 0, [305346, 215821]
economy : 7407050588, 113, 2, [305346, 215821]
business : 6692989280, 151, 1, [305346, 215821]
economy : 5279865595, 45, 2, [305346, 215821]
business : 6019873252, 130, 1, [305346, 215821]
economy : 6206224540, 172, 10, [305346, 215821]
economy : 6613576932, 101, 4, [305346, 215821]
economy : 9180739830, 185, 1, [305346, 215821]
economy : 3521193217, 178, 6, [305346, 215821]
business : 5884246700, 173, 1, [305346, 215821]
economy : 7914211600, 138, 2, [305346, 215821]
business : 2392172510, 120, 0, [305346, 215821]
economy : 1969550265, 76, 0, [305346, 215821]
economy : 4271568057, 109, 0, [305346, 215821]
business : 1485477833, 172, 0, [305346, 215821]
business : 3554212882, 179, 1, [305346, 215821]
economy : 2307284264, 150, 2, [305346, 215821]
business : 8897542036, 41, 1, [305346, 215821]
economy : 2830172906, 132, 0, [305346, 215821]
business : 1377771143, 80, 1, [305346, 215821]
economy : 5607733960, 72, 2, [305346, 215821]
economy : 8881455814, 130, 10, [305346, 215821]
economy : 2271031449, 97, 3, [305346, 215821]
economy : 7039049767, 49, 3, [305346, 215821]
business : 1753398325, 196, 2, [305346, 215821]
economy : 5837208028, 118, 1, [305346, 215821]
economy : 6128850096, 48, 2, [305346, 215821]
economy : 1983635380, 64, 2, [305346, 215821]
economy : 7330093779, 125, 1, [305346, 215821]
business : 7058594631, 87, 1, [305346, 215821]
economy : 5228207142, 175, 4, [305346, 215821]
business : 6273863598, 111, 1, [305346, 215821]
economy : 5484631522, 102, 2, [305346, 215821]
business : 8743987633, 185, 2, [305346, 215821]
business : 2738798447, 139, 2, [305346, 215821]
economy : 2618636239, 114, 1, [305346, 215821]
economy : 5554107308, 119, 10, [305346, 215821]
economy : 5561636131, 172, 1, [305346, 215821]
business : 2035044331, 107, 2, [305346, 215821]
economy : 6098783951, 168, 2, [305346, 215821]
business : 1554887438, 145, 1, [305346, 215821]
economy : 8203665396, 87, 1, [305346, 215821]
economy : 6483446508, 47, 4, [305346, 215821]
economy : 8869956045, 151, 1, [305346, 215821]
economy : 5748458417, 162, 2, [305346, 215821]
economy : 5176354585, 149, 3, [305346, 215821]
economy : 9952213379, 152, 3, [305346, 215821]
business : 1496184452, 166, 2, [305346, 215821]
economy : 6741662722, 113, 0, [305346, 215821]
business : 8911315165, 103, 3, [305346, 215821]
economy : 2768089921, 118, 0, [305346, 215821]
economy : 4733515053, 116, 2, [305346, 215821]
economy : 9557762940, 51, 1, [305346, 215821]
economy : 7841678836, 86, 1, [305346, 215821]
economy : 8028051340, 194, 0, [305346, 215821]
business : 5198719420, 175, 2, [305346, 215821]
economy : 1771403720, 158, 5, [305346, 215821]
business : 7413409337, 116, 2, [305346, 215821]
economy : 7048450982, 200, 0, [305346, 215821]
economy : 1265111689, 200, 0, [305346, 215821]
economy : 5838545172, 115, 7, [305346, 215821]
economy : 6365035099, 142, 3, [305346, 215821]
business : 9981684331, 127, 10, [305346, 215821]
economy : 2252139549, 134, 0, [305346, 215821]
economy : 5867130449, 79, 0, [305346, 215821]
economy : 7261683011, 45, 7, [305346, 215821]
business : 3505605023, 105, 7, [305346, 215821]
economy : 6178948723, 87, 3, [305346, 215821]
economy : 5904745962, 75, 1, [305346, 215821]
business : 8136486692, 91, 4, [305346, 215821]
economy : 5354939476, 119, 0, [305346, 215821]
economy : 2388188012, 57, 1, [305346, 215821]
economy : 7095198005, 95, 1, [305346, 215821]
business : 4742632600, 113, 2, [305346, 215821]
business : 9243918377, 153, 0, [305346, 215821]
economy : 8627799694, 157, 1, [305346, 215821]
economy : 3598074079, 143, 0, [305346, 215821]
economy : 6599254579, 127, 2, [305346, 215821]
economy : 1986512384, 141, 10, [305346, 215821]
economy : 8063408760, 109, 7, [305346, 215821]
economy : 2961025416, 63, 2, [305346, 215821]
economy : 5237600914, 200, 4, [305346, 215821]
economy : 9993302147, 66, 1, [305346, 215821]
